"censusdate","abundance","scientificname"
2012-03-12,0,"Reithrodontomys fulvescens"
2012-03-12,0,"Reithrodontomys megalotis"
2012-03-12,0,"Reithrodontomys montanus"
2012-03-12,0,"Sigmodon fulviventer"
2012-03-12,0,"Sigmodon hispidus"
2012-03-12,0,"Sigmodon ochrognathus"
2012-04-21,0,"Baiomys taylori"
2012-04-21,31,"Dipodomys merriami"
2012-04-21,1,"Dipodomys ordii"
2012-04-21,0,"Dipodomys spectabilis"
2012-04-21,1,"Neotoma albigula"
2012-04-21,5,"Onychomys leucogaster"
2012-04-21,2,"Onychomys torridus"
2012-04-21,2,"Chaetodipus baileyi"
2012-04-21,2,"Peromyscus eremicus"
2012-04-21,2,"Perognathus flavus"
2012-04-21,0,"Chaetodipus hispidus"
2012-04-21,0,"Chaetodipus intermedius"
2012-04-21,0,"Peromyscus leucopus"
2012-04-21,0,"Peromyscus maniculatus"
2012-04-21,56,"Chaetodipus penicillatus"
2012-04-21,0,"Reithrodontomys fulvescens"
2012-04-21,0,"Reithrodontomys megalotis"
2012-04-21,0,"Reithrodontomys montanus"
2012-04-21,0,"Sigmodon fulviventer"
2012-04-21,0,"Sigmodon hispidus"
2012-04-21,0,"Sigmodon ochrognathus"
2012-06-16,0,"Baiomys taylori"
2012-06-16,49,"Dipodomys merriami"
2012-06-16,1,"Dipodomys ordii"
2012-06-16,0,"Dipodomys spectabilis"
2012-06-16,1,"Neotoma albigula"
2012-06-16,0,"Onychomys leucogaster"
2012-06-16,1,"Onychomys torridus"
2012-06-16,4,"Chaetodipus baileyi"
2012-06-16,2,"Peromyscus eremicus"
2012-06-16,2,"Perognathus flavus"
2012-06-16,0,"Chaetodipus hispidus"
2012-06-16,0,"Chaetodipus intermedius"
2012-06-16,0,"Peromyscus leucopus"
2012-06-16,0,"Peromyscus maniculatus"
2012-06-16,94,"Chaetodipus penicillatus"
2012-06-16,0,"Reithrodontomys fulvescens"
2012-06-16,0,"Reithrodontomys megalotis"
2012-06-16,0,"Reithrodontomys montanus"
2012-06-16,0,"Sigmodon fulviventer"
2012-06-16,0,"Sigmodon hispidus"
2012-06-16,0,"Sigmodon ochrognathus"
2012-07-28,0,"Baiomys taylori"
2012-07-28,50,"Dipodomys merriami"
2012-07-28,2,"Dipodomys ordii"
2012-07-28,0,"Dipodomys spectabilis"
2012-07-28,0,"Neotoma albigula"
2012-07-28,0,"Onychomys leucogaster"
2012-07-28,1,"Onychomys torridus"
2012-07-28,10,"Chaetodipus baileyi"
2012-07-28,2,"Peromyscus eremicus"
2012-07-28,0,"Perognathus flavus"
2012-07-28,0,"Chaetodipus hispidus"
2012-07-28,0,"Chaetodipus intermedius"
2012-07-28,0,"Peromyscus leucopus"
2012-07-28,0,"Peromyscus maniculatus"
2012-07-28,137,"Chaetodipus penicillatus"
2012-07-28,0,"Reithrodontomys fulvescens"
2012-07-28,0,"Reithrodontomys megalotis"
2012-07-28,0,"Reithrodontomys montanus"
2012-07-28,0,"Sigmodon fulviventer"
2012-07-28,0,"Sigmodon hispidus"
2012-07-28,0,"Sigmodon ochrognathus"
2012-08-18,0,"Baiomys taylori"
2012-08-18,49,"Dipodomys merriami"
2012-08-18,2,"Dipodomys ordii"
2012-08-18,0,"Dipodomys spectabilis"
2012-08-18,0,"Neotoma albigula"
2012-08-18,0,"Onychomys leucogaster"
2012-08-18,3,"Onychomys torridus"
2012-08-18,2,"Chaetodipus baileyi"
2012-08-18,0,"Peromyscus eremicus"
2012-08-18,2,"Perognathus flavus"
2012-08-18,0,"Chaetodipus hispidus"
2012-08-18,0,"Chaetodipus intermedius"
2012-08-18,0,"Peromyscus leucopus"
2012-08-18,0,"Peromyscus maniculatus"
2012-08-18,112,"Chaetodipus penicillatus"
2012-08-18,0,"Reithrodontomys fulvescens"
2012-08-18,0,"Reithrodontomys megalotis"
2012-08-18,0,"Reithrodontomys montanus"
2012-08-18,0,"Sigmodon fulviventer"
2012-08-18,0,"Sigmodon hispidus"
2012-08-18,0,"Sigmodon ochrognathus"
2012-09-15,0,"Baiomys taylori"
2012-09-15,44,"Dipodomys merriami"
2012-09-15,2,"Dipodomys ordii"
2012-09-15,0,"Dipodomys spectabilis"
2012-09-15,0,"Neotoma albigula"
2012-09-15,2,"Onychomys leucogaster"
2012-09-15,6,"Onychomys torridus"
2012-09-15,6,"Chaetodipus baileyi"
2012-09-15,3,"Peromyscus eremicus"
2012-09-15,0,"Perognathus flavus"
2012-09-15,0,"Chaetodipus hispidus"
2012-09-15,0,"Chaetodipus intermedius"
2012-09-15,0,"Peromyscus leucopus"
2012-09-15,0,"Peromyscus maniculatus"
2012-09-15,77,"Chaetodipus penicillatus"
2012-09-15,0,"Reithrodontomys fulvescens"
2012-09-15,0,"Reithrodontomys megalotis"
2012-09-15,0,"Reithrodontomys montanus"
2012-09-15,0,"Sigmodon fulviventer"
2012-09-15,0,"Sigmodon hispidus"
2012-09-15,0,"Sigmodon ochrognathus"
2012-10-13,0,"Baiomys taylori"
2012-10-13,47,"Dipodomys merriami"
2012-10-13,1,"Dipodomys ordii"
2012-10-13,0,"Dipodomys spectabilis"
2012-10-13,0,"Neotoma albigula"
2012-10-13,5,"Onychomys leucogaster"
2012-10-13,9,"Onychomys torridus"
2012-10-13,6,"Chaetodipus baileyi"
2012-10-13,3,"Peromyscus eremicus"
2012-10-13,0,"Perognathus flavus"
2012-10-13,0,"Chaetodipus hispidus"
2012-10-13,0,"Chaetodipus intermedius"
2012-10-13,0,"Peromyscus leucopus"
2012-10-13,0,"Peromyscus maniculatus"
2012-10-13,56,"Chaetodipus penicillatus"
2012-10-13,0,"Reithrodontomys fulvescens"
2012-10-13,0,"Reithrodontomys megalotis"
2012-10-13,0,"Reithrodontomys montanus"
2012-10-13,0,"Sigmodon fulviventer"
2012-10-13,0,"Sigmodon hispidus"
2012-10-13,0,"Sigmodon ochrognathus"
2012-11-10,0,"Baiomys taylori"
2012-11-10,47,"Dipodomys merriami"
2012-11-10,1,"Dipodomys ordii"
2012-11-10,0,"Dipodomys spectabilis"
2012-11-10,1,"Neotoma albigula"
2012-11-10,4,"Onychomys leucogaster"
2012-11-10,6,"Onychomys torridus"
2012-11-10,4,"Chaetodipus baileyi"
2012-11-10,3,"Peromyscus eremicus"
2012-11-10,0,"Perognathus flavus"
2012-11-10,0,"Chaetodipus hispidus"
2012-11-10,0,"Chaetodipus intermedius"
2012-11-10,0,"Peromyscus leucopus"
2012-11-10,0,"Peromyscus maniculatus"
2012-11-10,18,"Chaetodipus penicillatus"
2012-11-10,0,"Reithrodontomys fulvescens"
2012-11-10,0,"Reithrodontomys megalotis"
2012-11-10,0,"Reithrodontomys montanus"
2012-11-10,0,"Sigmodon fulviventer"
2012-11-10,0,"Sigmodon hispidus"
2012-11-10,0,"Sigmodon ochrognathus"
2012-12-08,0,"Baiomys taylori"
2012-12-08,63,"Dipodomys merriami"
2012-12-08,2,"Dipodomys ordii"
2012-12-08,0,"Dipodomys spectabilis"
2012-12-08,1,"Neotoma albigula"
2012-12-08,1,"Onychomys leucogaster"
2012-12-08,2,"Onychomys torridus"
2012-12-08,3,"Chaetodipus baileyi"
2012-12-08,5,"Peromyscus eremicus"
2012-12-08,0,"Perognathus flavus"
2012-12-08,0,"Chaetodipus hispidus"
2012-12-08,0,"Chaetodipus intermedius"
2012-12-08,0,"Peromyscus leucopus"
2012-12-08,0,"Peromyscus maniculatus"
2012-12-08,5,"Chaetodipus penicillatus"
2012-12-08,0,"Reithrodontomys fulvescens"
2012-12-08,0,"Reithrodontomys megalotis"
2012-12-08,0,"Reithrodontomys montanus"
2012-12-08,0,"Sigmodon fulviventer"
2012-12-08,0,"Sigmodon hispidus"
2012-12-08,0,"Sigmodon ochrognathus"
2013-01-12,0,"Baiomys taylori"
2013-01-12,48,"Dipodomys merriami"
2013-01-12,2,"Dipodomys ordii"
2013-01-12,0,"Dipodomys spectabilis"
2013-01-12,0,"Neotoma albigula"
2013-01-12,3,"Onychomys leucogaster"
2013-01-12,5,"Onychomys torridus"
2013-01-12,4,"Chaetodipus baileyi"
2013-01-12,4,"Peromyscus eremicus"
2013-01-12,0,"Perognathus flavus"
2013-01-12,0,"Chaetodipus hispidus"
2013-01-12,0,"Chaetodipus intermedius"
2013-01-12,0,"Peromyscus leucopus"
2013-01-12,0,"Peromyscus maniculatus"
2013-01-12,0,"Chaetodipus penicillatus"
2013-01-12,0,"Reithrodontomys fulvescens"
2013-01-12,0,"Reithrodontomys megalotis"
2013-01-12,0,"Reithrodontomys montanus"
2013-01-12,0,"Sigmodon fulviventer"
2013-01-12,0,"Sigmodon hispidus"
2013-01-12,0,"Sigmodon ochrognathus"
2013-02-16,0,"Baiomys taylori"
2013-02-16,49,"Dipodomys merriami"
2013-02-16,2,"Dipodomys ordii"
2013-02-16,0,"Dipodomys spectabilis"
2013-02-16,1,"Neotoma albigula"
2013-02-16,3,"Onychomys leucogaster"
2013-02-16,1,"Onychomys torridus"
2013-02-16,2,"Chaetodipus baileyi"
2013-02-16,3,"Peromyscus eremicus"
2013-02-16,0,"Perognathus flavus"
2013-02-16,0,"Chaetodipus hispidus"
2013-02-16,0,"Chaetodipus intermedius"
2013-02-16,0,"Peromyscus leucopus"
2013-02-16,0,"Peromyscus maniculatus"
2013-02-16,1,"Chaetodipus penicillatus"
2013-02-16,0,"Reithrodontomys fulvescens"
2013-02-16,0,"Reithrodontomys megalotis"
2013-02-16,0,"Reithrodontomys montanus"
2013-02-16,0,"Sigmodon fulviventer"
2013-02-16,0,"Sigmodon hispidus"
2013-02-16,0,"Sigmodon ochrognathus"
2013-03-13,0,"Baiomys taylori"
2013-03-13,55,"Dipodomys merriami"
2013-03-13,6,"Dipodomys ordii"
2013-03-13,0,"Dipodomys spectabilis"
2013-03-13,1,"Neotoma albigula"
2013-03-13,6,"Onychomys leucogaster"
2013-03-13,2,"Onychomys torridus"
2013-03-13,3,"Chaetodipus baileyi"
2013-03-13,3,"Peromyscus eremicus"
2013-03-13,2,"Perognathus flavus"
2013-03-13,0,"Chaetodipus hispidus"
2013-03-13,0,"Chaetodipus intermedius"
2013-03-13,0,"Peromyscus leucopus"
2013-03-13,0,"Peromyscus maniculatus"
2013-03-13,5,"Chaetodipus penicillatus"
2013-03-13,0,"Reithrodontomys fulvescens"
2013-03-13,0,"Reithrodontomys megalotis"
2013-03-13,1,"Reithrodontomys montanus"
2013-03-13,0,"Sigmodon fulviventer"
2013-03-13,0,"Sigmodon hispidus"
2013-03-13,0,"Sigmodon ochrognathus"
2013-04-13,2,"Baiomys taylori"
2013-04-13,54,"Dipodomys merriami"
2013-04-13,3,"Dipodomys ordii"
2013-04-13,0,"Dipodomys spectabilis"
2013-04-13,1,"Neotoma albigula"
2013-04-13,0,"Onychomys leucogaster"
2013-04-13,1,"Onychomys torridus"
2013-04-13,1,"Chaetodipus baileyi"
2013-04-13,1,"Peromyscus eremicus"
2013-04-13,0,"Perognathus flavus"
2013-04-13,0,"Chaetodipus hispidus"
2013-04-13,0,"Chaetodipus intermedius"
2013-04-13,0,"Peromyscus leucopus"
2013-04-13,0,"Peromyscus maniculatus"
2013-04-13,41,"Chaetodipus penicillatus"
2013-04-13,0,"Reithrodontomys fulvescens"
2013-04-13,0,"Reithrodontomys megalotis"
2013-04-13,0,"Reithrodontomys montanus"
2013-04-13,0,"Sigmodon fulviventer"
2013-04-13,0,"Sigmodon hispidus"
2013-04-13,0,"Sigmodon ochrognathus"
2013-05-11,0,"Baiomys taylori"
2013-05-11,50,"Dipodomys merriami"
2013-05-11,4,"Dipodomys ordii"
2013-05-11,0,"Dipodomys spectabilis"
2013-05-11,0,"Neotoma albigula"
2013-05-11,3,"Onychomys leucogaster"
2013-05-11,2,"Onychomys torridus"
2013-05-11,4,"Chaetodipus baileyi"
2013-05-11,1,"Peromyscus eremicus"
2013-05-11,0,"Perognathus flavus"
2013-05-11,0,"Chaetodipus hispidus"
2013-05-11,0,"Chaetodipus intermedius"
2013-05-11,0,"Peromyscus leucopus"
2013-05-11,0,"Peromyscus maniculatus"
2013-05-11,55,"Chaetodipus penicillatus"
2013-05-11,0,"Reithrodontomys fulvescens"
2013-05-11,0,"Reithrodontomys megalotis"
2013-05-11,0,"Reithrodontomys montanus"
2013-05-11,0,"Sigmodon fulviventer"
2013-05-11,0,"Sigmodon hispidus"
2013-05-11,0,"Sigmodon ochrognathus"
2013-07-06,0,"Baiomys taylori"
2013-07-06,38,"Dipodomys merriami"
2013-07-06,4,"Dipodomys ordii"
2013-07-06,0,"Dipodomys spectabilis"
2013-07-06,0,"Neotoma albigula"
2013-07-06,0,"Onychomys leucogaster"
2013-07-06,0,"Onychomys torridus"
2013-07-06,3,"Chaetodipus baileyi"
2013-07-06,0,"Peromyscus eremicus"
2013-07-06,1,"Perognathus flavus"
2013-07-06,0,"Chaetodipus hispidus"
2013-07-06,0,"Chaetodipus intermedius"
2013-07-06,0,"Peromyscus leucopus"
2013-07-06,0,"Peromyscus maniculatus"
2013-07-06,74,"Chaetodipus penicillatus"
2013-07-06,0,"Reithrodontomys fulvescens"
2013-07-06,0,"Reithrodontomys megalotis"
2013-07-06,0,"Reithrodontomys montanus"
2013-07-06,0,"Sigmodon fulviventer"
2013-07-06,0,"Sigmodon hispidus"
2013-07-06,0,"Sigmodon ochrognathus"
2013-09-14,0,"Baiomys taylori"
2013-09-14,39,"Dipodomys merriami"
2013-09-14,5,"Dipodomys ordii"
2013-09-14,0,"Dipodomys spectabilis"
2013-09-14,0,"Neotoma albigula"
2013-09-14,0,"Onychomys leucogaster"
2013-09-14,2,"Onychomys torridus"
2013-09-14,3,"Chaetodipus baileyi"
2013-09-14,0,"Peromyscus eremicus"
2013-09-14,0,"Perognathus flavus"
2013-09-14,0,"Chaetodipus hispidus"
2013-09-14,0,"Chaetodipus intermedius"
2013-09-14,0,"Peromyscus leucopus"
2013-09-14,0,"Peromyscus maniculatus"
2013-09-14,62,"Chaetodipus penicillatus"
2013-09-14,0,"Reithrodontomys fulvescens"
2013-09-14,0,"Reithrodontomys megalotis"
2013-09-14,0,"Reithrodontomys montanus"
2013-09-14,0,"Sigmodon fulviventer"
2013-09-14,0,"Sigmodon hispidus"
2013-09-14,0,"Sigmodon ochrognathus"
2013-11-02,0,"Baiomys taylori"
2013-11-02,45,"Dipodomys merriami"
2013-11-02,3,"Dipodomys ordii"
2013-11-02,0,"Dipodomys spectabilis"
2013-11-02,1,"Neotoma albigula"
2013-11-02,4,"Onychomys leucogaster"
2013-11-02,1,"Onychomys torridus"
2013-11-02,7,"Chaetodipus baileyi"
2013-11-02,3,"Peromyscus eremicus"
2013-11-02,0,"Perognathus flavus"
2013-11-02,0,"Chaetodipus hispidus"
2013-11-02,0,"Chaetodipus intermedius"
2013-11-02,0,"Peromyscus leucopus"
2013-11-02,0,"Peromyscus maniculatus"
2013-11-02,35,"Chaetodipus penicillatus"
2013-11-02,0,"Reithrodontomys fulvescens"
2013-11-02,0,"Reithrodontomys megalotis"
2013-11-02,0,"Reithrodontomys montanus"
2013-11-02,0,"Sigmodon fulviventer"
2013-11-02,0,"Sigmodon hispidus"
2013-11-02,0,"Sigmodon ochrognathus"
2013-12-29,0,"Baiomys taylori"
2013-12-29,52,"Dipodomys merriami"
2013-12-29,2,"Dipodomys ordii"
2013-12-29,0,"Dipodomys spectabilis"
2013-12-29,0,"Neotoma albigula"
2013-12-29,0,"Onychomys leucogaster"
2013-12-29,4,"Onychomys torridus"
2013-12-29,7,"Chaetodipus baileyi"
2013-12-29,5,"Peromyscus eremicus"
2013-12-29,0,"Perognathus flavus"
2013-12-29,0,"Chaetodipus hispidus"
2013-12-29,0,"Chaetodipus intermedius"
2013-12-29,0,"Peromyscus leucopus"
2013-12-29,0,"Peromyscus maniculatus"
2013-12-29,2,"Chaetodipus penicillatus"
2013-12-29,0,"Reithrodontomys fulvescens"
2013-12-29,1,"Reithrodontomys megalotis"
2013-12-29,0,"Reithrodontomys montanus"
2013-12-29,0,"Sigmodon fulviventer"
2013-12-29,0,"Sigmodon hispidus"
2013-12-29,0,"Sigmodon ochrognathus"
2014-02-01,0,"Baiomys taylori"
2014-02-01,66,"Dipodomys merriami"
2014-02-01,9,"Dipodomys ordii"
2014-02-01,0,"Dipodomys spectabilis"
2014-02-01,1,"Neotoma albigula"
2014-02-01,5,"Onychomys leucogaster"
2014-02-01,1,"Onychomys torridus"
2014-02-01,3,"Chaetodipus baileyi"
2014-02-01,5,"Peromyscus eremicus"
2014-02-01,0,"Perognathus flavus"
2014-02-01,0,"Chaetodipus hispidus"
2014-02-01,0,"Chaetodipus intermedius"
2014-02-01,0,"Peromyscus leucopus"
2014-02-01,0,"Peromyscus maniculatus"
2014-02-01,1,"Chaetodipus penicillatus"
2014-02-01,0,"Reithrodontomys fulvescens"
2014-02-01,4,"Reithrodontomys megalotis"
2014-02-01,0,"Reithrodontomys montanus"
2014-02-01,0,"Sigmodon fulviventer"
2014-02-01,0,"Sigmodon hispidus"
2014-02-01,0,"Sigmodon ochrognathus"
2014-03-01,0,"Baiomys taylori"
2014-03-01,54,"Dipodomys merriami"
2014-03-01,7,"Dipodomys ordii"
2014-03-01,0,"Dipodomys spectabilis"
2014-03-01,1,"Neotoma albigula"
2014-03-01,1,"Onychomys leucogaster"
2014-03-01,2,"Onychomys torridus"
2014-03-01,5,"Chaetodipus baileyi"
2014-03-01,9,"Peromyscus eremicus"
2014-03-01,0,"Perognathus flavus"
2014-03-01,0,"Chaetodipus hispidus"
2014-03-01,0,"Chaetodipus intermedius"
2014-03-01,0,"Peromyscus leucopus"
2014-03-01,0,"Peromyscus maniculatus"
2014-03-01,18,"Chaetodipus penicillatus"
2014-03-01,0,"Reithrodontomys fulvescens"
2014-03-01,4,"Reithrodontomys megalotis"
2014-03-01,0,"Reithrodontomys montanus"
2014-03-01,1,"Sigmodon fulviventer"
2014-03-01,0,"Sigmodon hispidus"
2014-03-01,0,"Sigmodon ochrognathus"
2014-03-29,1,"Baiomys taylori"
2014-03-29,54,"Dipodomys merriami"
2014-03-29,14,"Dipodomys ordii"
2014-03-29,0,"Dipodomys spectabilis"
2014-03-29,0,"Neotoma albigula"
2014-03-29,2,"Onychomys leucogaster"
2014-03-29,0,"Onychomys torridus"
2014-03-29,4,"Chaetodipus baileyi"
2014-03-29,5,"Peromyscus eremicus"
2014-03-29,0,"Perognathus flavus"
2014-03-29,0,"Chaetodipus hispidus"
2014-03-29,0,"Chaetodipus intermedius"
2014-03-29,0,"Peromyscus leucopus"
2014-03-29,0,"Peromyscus maniculatus"
2014-03-29,44,"Chaetodipus penicillatus"
2014-03-29,0,"Reithrodontomys fulvescens"
2014-03-29,4,"Reithrodontomys megalotis"
2014-03-29,0,"Reithrodontomys montanus"
2014-03-29,0,"Sigmodon fulviventer"
2014-03-29,0,"Sigmodon hispidus"
2014-03-29,0,"Sigmodon ochrognathus"
2014-04-26,0,"Baiomys taylori"
2014-04-26,51,"Dipodomys merriami"
2014-04-26,17,"Dipodomys ordii"
2014-04-26,0,"Dipodomys spectabilis"
2014-04-26,2,"Neotoma albigula"
2014-04-26,2,"Onychomys leucogaster"
2014-04-26,4,"Onychomys torridus"
2014-04-26,4,"Chaetodipus baileyi"
2014-04-26,4,"Peromyscus eremicus"
2014-04-26,0,"Perognathus flavus"
2014-04-26,0,"Chaetodipus hispidus"
2014-04-26,0,"Chaetodipus intermedius"
2014-04-26,0,"Peromyscus leucopus"
2014-04-26,0,"Peromyscus maniculatus"
2014-04-26,51,"Chaetodipus penicillatus"
2014-04-26,0,"Reithrodontomys fulvescens"
2014-04-26,1,"Reithrodontomys megalotis"
2014-04-26,0,"Reithrodontomys montanus"
2014-04-26,0,"Sigmodon fulviventer"
2014-04-26,0,"Sigmodon hispidus"
2014-04-26,0,"Sigmodon ochrognathus"
2014-05-31,0,"Baiomys taylori"
2014-05-31,47,"Dipodomys merriami"
2014-05-31,11,"Dipodomys ordii"
2014-05-31,0,"Dipodomys spectabilis"
2014-05-31,1,"Neotoma albigula"
2014-05-31,2,"Onychomys leucogaster"
2014-05-31,0,"Onychomys torridus"
2014-05-31,4,"Chaetodipus baileyi"
2014-05-31,3,"Peromyscus eremicus"
2014-05-31,0,"Perognathus flavus"
2014-05-31,0,"Chaetodipus hispidus"
2014-05-31,0,"Chaetodipus intermedius"
2014-05-31,0,"Peromyscus leucopus"
2014-05-31,0,"Peromyscus maniculatus"
2014-05-31,85,"Chaetodipus penicillatus"
2014-05-31,0,"Reithrodontomys fulvescens"
2014-05-31,0,"Reithrodontomys megalotis"
2014-05-31,0,"Reithrodontomys montanus"
2014-05-31,0,"Sigmodon fulviventer"
2014-05-31,0,"Sigmodon hispidus"
2014-05-31,0,"Sigmodon ochrognathus"
2014-06-28,1,"Baiomys taylori"
2014-06-28,44,"Dipodomys merriami"
2014-06-28,13,"Dipodomys ordii"
2014-06-28,0,"Dipodomys spectabilis"
2014-06-28,0,"Neotoma albigula"
2014-06-28,1,"Onychomys leucogaster"
2014-06-28,1,"Onychomys torridus"
2014-06-28,4,"Chaetodipus baileyi"
2014-06-28,1,"Peromyscus eremicus"
2014-06-28,0,"Perognathus flavus"
2014-06-28,0,"Chaetodipus hispidus"
2014-06-28,0,"Chaetodipus intermedius"
2014-06-28,0,"Peromyscus leucopus"
2014-06-28,0,"Peromyscus maniculatus"
2014-06-28,112,"Chaetodipus penicillatus"
2014-06-28,0,"Reithrodontomys fulvescens"
2014-06-28,0,"Reithrodontomys megalotis"
2014-06-28,0,"Reithrodontomys montanus"
2014-06-28,1,"Sigmodon fulviventer"
2014-06-28,0,"Sigmodon hispidus"
2014-06-28,0,"Sigmodon ochrognathus"
2014-08-02,0,"Baiomys taylori"
2014-08-02,43,"Dipodomys merriami"
2014-08-02,15,"Dipodomys ordii"
2014-08-02,0,"Dipodomys spectabilis"
2014-08-02,1,"Neotoma albigula"
2014-08-02,0,"Onychomys leucogaster"
2014-08-02,5,"Onychomys torridus"
2014-08-02,2,"Chaetodipus baileyi"
2014-08-02,0,"Peromyscus eremicus"
2014-08-02,0,"Perognathus flavus"
2014-08-02,0,"Chaetodipus hispidus"
2014-08-02,0,"Chaetodipus intermedius"
2014-08-02,0,"Peromyscus leucopus"
2014-08-02,0,"Peromyscus maniculatus"
2014-08-02,57,"Chaetodipus penicillatus"
2014-08-02,0,"Reithrodontomys fulvescens"
2014-08-02,1,"Reithrodontomys megalotis"
2014-08-02,0,"Reithrodontomys montanus"
2014-08-02,0,"Sigmodon fulviventer"
2014-08-02,0,"Sigmodon hispidus"
2014-08-02,0,"Sigmodon ochrognathus"
2014-08-30,1,"Baiomys taylori"
2014-08-30,37,"Dipodomys merriami"
2014-08-30,10,"Dipodomys ordii"
2014-08-30,0,"Dipodomys spectabilis"
2014-08-30,0,"Neotoma albigula"
2014-08-30,1,"Onychomys leucogaster"
2014-08-30,4,"Onychomys torridus"
2014-08-30,4,"Chaetodipus baileyi"
2014-08-30,1,"Peromyscus eremicus"
2014-08-30,0,"Perognathus flavus"
2014-08-30,0,"Chaetodipus hispidus"
2014-08-30,0,"Chaetodipus intermedius"
2014-08-30,0,"Peromyscus leucopus"
2014-08-30,0,"Peromyscus maniculatus"
2014-08-30,106,"Chaetodipus penicillatus"
2014-08-30,0,"Reithrodontomys fulvescens"
2014-08-30,0,"Reithrodontomys megalotis"
2014-08-30,0,"Reithrodontomys montanus"
2014-08-30,0,"Sigmodon fulviventer"
2014-08-30,0,"Sigmodon hispidus"
2014-08-30,0,"Sigmodon ochrognathus"
2014-09-27,1,"Baiomys taylori"
2014-09-27,36,"Dipodomys merriami"
2014-09-27,6,"Dipodomys ordii"
2014-09-27,0,"Dipodomys spectabilis"
2014-09-27,1,"Neotoma albigula"
2014-09-27,3,"Onychomys leucogaster"
2014-09-27,4,"Onychomys torridus"
2014-09-27,6,"Chaetodipus baileyi"
2014-09-27,0,"Peromyscus eremicus"
2014-09-27,0,"Perognathus flavus"
2014-09-27,0,"Chaetodipus hispidus"
2014-09-27,0,"Chaetodipus intermedius"
2014-09-27,0,"Peromyscus leucopus"
2014-09-27,0,"Peromyscus maniculatus"
2014-09-27,70,"Chaetodipus penicillatus"
2014-09-27,0,"Reithrodontomys fulvescens"
2014-09-27,0,"Reithrodontomys megalotis"
2014-09-27,0,"Reithrodontomys montanus"
2014-09-27,0,"Sigmodon fulviventer"
2014-09-27,0,"Sigmodon hispidus"
2014-09-27,0,"Sigmodon ochrognathus"
2014-10-25,0,"Baiomys taylori"
2014-10-25,39,"Dipodomys merriami"
2014-10-25,9,"Dipodomys ordii"
2014-10-25,0,"Dipodomys spectabilis"
2014-10-25,1,"Neotoma albigula"
2014-10-25,0,"Onychomys leucogaster"
2014-10-25,9,"Onychomys torridus"
2014-10-25,4,"Chaetodipus baileyi"
2014-10-25,0,"Peromyscus eremicus"
2014-10-25,0,"Perognathus flavus"
2014-10-25,1,"Chaetodipus hispidus"
2014-10-25,0,"Chaetodipus intermedius"
2014-10-25,0,"Peromyscus leucopus"
2014-10-25,0,"Peromyscus maniculatus"
2014-10-25,39,"Chaetodipus penicillatus"
2014-10-25,0,"Reithrodontomys fulvescens"
2014-10-25,0,"Reithrodontomys megalotis"
2014-10-25,0,"Reithrodontomys montanus"
2014-10-25,3,"Sigmodon fulviventer"
2014-10-25,0,"Sigmodon hispidus"
2014-10-25,0,"Sigmodon ochrognathus"
2014-11-22,1,"Baiomys taylori"
2014-11-22,35,"Dipodomys merriami"
2014-11-22,9,"Dipodomys ordii"
2014-11-22,0,"Dipodomys spectabilis"
2014-11-22,1,"Neotoma albigula"
2014-11-22,4,"Onychomys leucogaster"
2014-11-22,7,"Onychomys torridus"
2014-11-22,6,"Chaetodipus baileyi"
2014-11-22,4,"Peromyscus eremicus"
2014-11-22,0,"Perognathus flavus"
2014-11-22,0,"Chaetodipus hispidus"
2014-11-22,0,"Chaetodipus intermedius"
2014-11-22,0,"Peromyscus leucopus"
2014-11-22,0,"Peromyscus maniculatus"
2014-11-22,15,"Chaetodipus penicillatus"
2014-11-22,0,"Reithrodontomys fulvescens"
2014-11-22,1,"Reithrodontomys megalotis"
2014-11-22,0,"Reithrodontomys montanus"
2014-11-22,1,"Sigmodon fulviventer"
2014-11-22,1,"Sigmodon hispidus"
2014-11-22,0,"Sigmodon ochrognathus"
2015-01-17,2,"Baiomys taylori"
2015-01-17,48,"Dipodomys merriami"
2015-01-17,13,"Dipodomys ordii"
2015-01-17,0,"Dipodomys spectabilis"
2015-01-17,1,"Neotoma albigula"
2015-01-17,7,"Onychomys leucogaster"
2015-01-17,7,"Onychomys torridus"
2015-01-17,1,"Chaetodipus baileyi"
2015-01-17,7,"Peromyscus eremicus"
2015-01-17,0,"Perognathus flavus"
2015-01-17,0,"Chaetodipus hispidus"
2015-01-17,0,"Chaetodipus intermedius"
2015-01-17,0,"Peromyscus leucopus"
2015-01-17,0,"Peromyscus maniculatus"
2015-01-17,7,"Chaetodipus penicillatus"
2015-01-17,0,"Reithrodontomys fulvescens"
2015-01-17,4,"Reithrodontomys megalotis"
2015-01-17,4,"Reithrodontomys montanus"
2015-01-17,1,"Sigmodon fulviventer"
2015-01-17,0,"Sigmodon hispidus"
2015-01-17,0,"Sigmodon ochrognathus"
2015-02-21,3,"Baiomys taylori"
2015-02-21,50,"Dipodomys merriami"
2015-02-21,21,"Dipodomys ordii"
2015-02-21,0,"Dipodomys spectabilis"
